row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,product_id,product_name,category,sub_category,sales,quantity,discount,profit
6252,ORD-2023-3553,2023-07-23,2023-07-27,Second Class,CU-10121,David Jones,Corporate,East,New York,New York City,PR-1034,Shredder,Technology,Machines,3042.99,3,0,1028.9
6253,ORD-2023-4869,2023-07-23,2023-07-27,Second Class,CU-10163,Patricia Moore,Home Office,Central,Ohio,Cleveland,PR-1004,Recliner,Furniture,Chairs,1247.29,4,0,99.88
6254,ORD-2023-4869,2023-07-23,2023-07-27,Standard Class,CU-10163,Patricia Moore,Home Office,Central,Ohio,Cleveland,PR-1027,Address Labels,Office Supplies,Labels,520.05,6,0,149.67
6255,ORD-2023-4869,2023-07-23,2023-07-27,Same Day,CU-10163,Patricia Moore,Home Office,Central,Ohio,Cleveland,PR-1034,Shredder,Technology,Machines,2677.83,3,0.4,429.15
6256,ORD-2023-4869,2023-07-23,2023-07-27,Standard Class,CU-10163,Patricia Moore,Home Office,Central,Ohio,Cleveland,PR-1032,Laser Printer,Technology,Machines,4463.91,4,0.4,-91.69
6257,ORD-2023-5723,2023-07-23,2023-07-26,Same Day,CU-10191,Sarah Anderson,Corporate,East,New Jersey,Newark,PR-1011,Ladder Shelf,Furniture,Bookcases,662.96,1,0.3,161.9
6258,ORD-2023-5723,2023-07-23,2023-07-26,Standard Class,CU-10191,Sarah Anderson,Corporate,East,New Jersey,Newark,PR-1005,Conference Table,Furniture,Tables,1801.53,6,0.4,222.29
6259,ORD-2023-5723,2023-07-23,2023-07-26,Second Class,CU-10191,Sarah Anderson,Corporate,East,New Jersey,Newark,PR-1001,Executive Chair,Furniture,Chairs,3098.95,6,0.15,-84.33
6260,ORD-2023-6116,2023-07-23,2023-07-30,First Class,CU-10204,Robert Wilson,Home Office,South,Alabama,Montgomery,PR-1013,Wall Clock,Furniture,Furnishings,830.99,6,0,4.08
6261,ORD-2023-6116,2023-07-23,2023-07-30,First Class,CU-10204,Robert Wilson,Home Office,South,Alabama,Montgomery,PR-1005,Conference Table,Furniture,Tables,900.76,3,0.4,126.97
6262,ORD-2023-6116,2023-07-23,2023-07-30,First Class,CU-10204,Robert Wilson,Home Office,South,Alabama,Montgomery,PR-1001,Executive Chair,Furniture,Chairs,516.49,1,0.15,114.41
6263,ORD-2023-6267,2023-07-23,2023-07-27,Standard Class,CU-10212,Joseph Williams,Corporate,South,Tennessee,Memphis,PR-1012,Desk Lamp,Furniture,Furnishings,156.51,1,0.15,16.27
6264,ORD-2023-6267,2023-07-23,2023-07-27,Second Class,CU-10212,Joseph Williams,Corporate,South,Tennessee,Memphis,PR-1002,Mesh Task Chair,Furniture,Chairs,1976.34,4,0.2,-91.21
6265,ORD-2023-6267,2023-07-23,2023-07-27,Same Day,CU-10212,Joseph Williams,Corporate,South,Tennessee,Memphis,PR-1023,Locking Drawer,Office Supplies,Storage,161.43,6,0.4,2.81
6266,ORD-2023-6267,2023-07-23,2023-07-27,Same Day,CU-10212,Joseph Williams,Corporate,South,Tennessee,Memphis,PR-1028,Shipping Labels,Office Supplies,Labels,276.1,4,0.4,17.85
6267,ORD-2023-633,2023-07-23,2023-07-24,Same Day,CU-10023,Barbara Martinez,Home Office,West,California,Los Angeles,PR-1032,Laser Printer,Technology,Machines,2422.18,2,0.15,210.67
6268,ORD-2023-633,2023-07-23,2023-07-24,Standard Class,CU-10023,Barbara Martinez,Home Office,West,California,Los Angeles,PR-1022,Storage Box,Office Supplies,Storage,369.54,4,0.15,65.52
6269,ORD-2023-633,2023-07-23,2023-07-24,First Class,CU-10023,Barbara Martinez,Home Office,West,California,Los Angeles,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,989.91,2,0.15,-39.22
6270,ORD-2023-633,2023-07-23,2023-07-24,Second Class,CU-10023,Barbara Martinez,Home Office,West,California,Los Angeles,PR-1037,Laptop Stand,Technology,Accessories,356.67,3,0.15,25.92
6271,ORD-2023-1070,2023-07-24,2023-07-28,Second Class,CU-10035,Linda Williams,Consumer,South,Alabama,Birmingham,PR-1037,Laptop Stand,Technology,Accessories,713.33,6,0.15,-7.2
6272,ORD-2023-1070,2023-07-24,2023-07-28,Second Class,CU-10035,Linda Williams,Consumer,South,Alabama,Birmingham,PR-1007,Standing Desk,Furniture,Tables,558.61,1,0.4,0.91
6273,ORD-2023-1520,2023-07-24,2023-07-29,Standard Class,CU-10048,Elizabeth Brown,Consumer,West,Oregon,Portland,PR-1005,Conference Table,Furniture,Tables,931.47,3,0.3,322.17
6274,ORD-2023-1520,2023-07-24,2023-07-29,First Class,CU-10048,Elizabeth Brown,Consumer,West,Oregon,Portland,PR-1037,Laptop Stand,Technology,Accessories,373.47,3,0,27.48
6275,ORD-2023-1520,2023-07-24,2023-07-29,Same Day,CU-10048,Elizabeth Brown,Consumer,West,Oregon,Portland,PR-1013,Wall Clock,Furniture,Furnishings,692.5,5,0,213.91
6276,ORD-2023-1520,2023-07-24,2023-07-29,Second Class,CU-10048,Elizabeth Brown,Consumer,West,Oregon,Portland,PR-1003,Stacking Chair,Furniture,Chairs,860.52,3,0.15,242.95
6277,ORD-2023-2625,2023-07-24,2023-07-27,First Class,CU-10093,Elizabeth Perez,Consumer,South,Tennessee,Nashville,PR-1010,Corner Bookcase,Furniture,Bookcases,1866.65,6,0.1,253.55
6278,ORD-2023-3894,2023-07-24,2023-07-27,Same Day,CU-10133,Karen Davis,Home Office,West,Oregon,Portland,PR-1039,Office Copier XL,Technology,Copiers,868.16,6,0.4,276.57
6279,ORD-2023-3894,2023-07-24,2023-07-27,Second Class,CU-10133,Karen Davis,Home Office,West,Oregon,Portland,PR-1010,Corner Bookcase,Furniture,Bookcases,1244.43,4,0.1,19.2
6280,ORD-2023-756,2023-07-24,2023-07-27,Same Day,CU-10025,Sarah Garcia,Consumer,Central,Wisconsin,Madison,PR-1026,Push Pins,Office Supplies,Art,447.4,5,0,142.42
6281,ORD-2023-756,2023-07-24,2023-07-27,Second Class,CU-10025,Sarah Garcia,Consumer,Central,Wisconsin,Madison,PR-1036,USB Hub,Technology,Accessories,4331.25,5,0.15,1160.78
6282,ORD-2023-756,2023-07-24,2023-07-27,Standard Class,CU-10025,Sarah Garcia,Consumer,Central,Wisconsin,Madison,PR-1005,Conference Table,Furniture,Tables,1705.99,5,0,518.22
6283,ORD-2023-756,2023-07-24,2023-07-27,First Class,CU-10025,Sarah Garcia,Consumer,Central,Wisconsin,Madison,PR-1004,Recliner,Furniture,Chairs,297.79,1,0.15,95.91
6284,ORD-2023-1007,2023-07-25,2023-07-26,Second Class,CU-10032,Patricia Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1006,Round Table,Furniture,Tables,1418.91,5,0,483.79
6285,ORD-2023-1007,2023-07-25,2023-07-26,Standard Class,CU-10032,Patricia Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1020,Sticky Notes,Office Supplies,Paper,278.29,5,0,9.82
6286,ORD-2023-1007,2023-07-25,2023-07-26,First Class,CU-10032,Patricia Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1003,Stacking Chair,Furniture,Chairs,847.0,3,0.2,-26.97
6287,ORD-2023-1007,2023-07-25,2023-07-26,Second Class,CU-10032,Patricia Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1036,USB Hub,Technology,Accessories,4952.6,6,0.3,191.72
6288,ORD-2023-3073,2023-07-25,2023-08-01,Same Day,CU-10104,Robert Martinez,Corporate,West,Nevada,Las Vegas,PR-1039,Office Copier XL,Technology,Copiers,657.7,4,0,9.58
6289,ORD-2023-4150,2023-07-25,2023-07-29,Second Class,CU-10144,David Wilson,Home Office,South,Florida,Orlando,PR-1025,Sketch Pad,Office Supplies,Art,15.82,1,0.1,-0.05
6290,ORD-2023-5298,2023-07-25,2023-07-29,Second Class,CU-10175,John Jones,Home Office,Central,Illinois,Chicago,PR-1035,Wireless Mouse,Technology,Accessories,4121.68,4,0.1,132.13
6291,ORD-2023-5534,2023-07-25,2023-07-31,Standard Class,CU-10185,William Thomas,Consumer,Central,Ohio,Cleveland,PR-1001,Executive Chair,Furniture,Chairs,2460.77,5,0.3,320.83
6292,ORD-2023-5938,2023-07-25,2023-07-29,First Class,CU-10197,Mary Williams,Corporate,Central,Michigan,Ann Arbor,PR-1035,Wireless Mouse,Technology,Accessories,6086.91,6,0.15,788.24
6293,ORD-2023-5938,2023-07-25,2023-07-29,Standard Class,CU-10197,Mary Williams,Corporate,Central,Michigan,Ann Arbor,PR-1034,Shredder,Technology,Machines,4057.32,4,0,1148.52
6294,ORD-2023-5938,2023-07-25,2023-07-29,Standard Class,CU-10197,Mary Williams,Corporate,Central,Michigan,Ann Arbor,PR-1034,Shredder,Technology,Machines,3813.88,4,0.2,241.49
6295,ORD-2023-6007,2023-07-25,2023-07-28,Second Class,CU-10200,Karen Johnson,Consumer,East,Pennsylvania,Pittsburgh,PR-1038,Desktop Copier,Technology,Copiers,3556.14,5,0,1242.45
6296,ORD-2023-879,2023-07-25,2023-07-26,Second Class,CU-10028,Sarah Davis,Home Office,West,California,Los Angeles,PR-1010,Corner Bookcase,Furniture,Bookcases,1693.46,6,0.4,-35.44
6297,ORD-2023-879,2023-07-25,2023-07-26,First Class,CU-10028,Sarah Davis,Home Office,West,California,Los Angeles,PR-1007,Standing Desk,Furniture,Tables,1231.49,2,0.1,63.56
6298,ORD-2023-879,2023-07-25,2023-07-26,Second Class,CU-10028,Sarah Davis,Home Office,West,California,Los Angeles,PR-1023,Locking Drawer,Office Supplies,Storage,27.82,1,0.3,4.27
6299,ORD-2023-879,2023-07-25,2023-07-26,Same Day,CU-10028,Sarah Davis,Home Office,West,California,Los Angeles,PR-1028,Shipping Labels,Office Supplies,Labels,392.19,5,0,56.54
6300,ORD-2023-1186,2023-07-26,2023-07-29,Same Day,CU-10039,Michael Johnson,Consumer,East,New Jersey,Newark,PR-1001,Executive Chair,Furniture,Chairs,1032.98,2,0.15,328.07
6301,ORD-2023-195,2023-07-26,2023-07-27,Second Class,CU-10005,William Brown,Corporate,East,Massachusetts,Boston,PR-1013,Wall Clock,Furniture,Furnishings,504.14,4,0.3,54.4
6302,ORD-2023-195,2023-07-26,2023-07-27,Same Day,CU-10005,William Brown,Corporate,East,Massachusetts,Boston,PR-1025,Sketch Pad,Office Supplies,Art,63.29,4,0.1,3.49
6303,ORD-2023-195,2023-07-26,2023-07-27,First Class,CU-10005,William Brown,Corporate,East,Massachusetts,Boston,PR-1016,Report Cover,Office Supplies,Binders,406.97,5,0.15,25.99
6304,ORD-2023-4701,2023-07-26,2023-07-29,Second Class,CU-10159,Elizabeth Wilson,Consumer,South,Georgia,Atlanta,PR-1039,Office Copier XL,Technology,Copiers,723.47,5,0.4,119.6
6305,ORD-2023-2281,2023-07-27,2023-07-30,First Class,CU-10074,James Brown,Home Office,South,Georgia,Atlanta,PR-1022,Storage Box,Office Supplies,Storage,483.69,5,0,101.67
6306,ORD-2023-3349,2023-07-27,2023-07-31,Same Day,CU-10115,Joseph Martinez,Home Office,South,North Carolina,Charlotte,PR-1004,Recliner,Furniture,Chairs,1646.42,6,0.4,495.34
6307,ORD-2023-346,2023-07-27,2023-08-01,Standard Class,CU-10011,David Lee,Consumer,West,Oregon,Portland,PR-1026,Push Pins,Office Supplies,Art,268.44,3,0,0.01
6308,ORD-2023-346,2023-07-27,2023-08-01,Second Class,CU-10011,David Lee,Consumer,West,Oregon,Portland,PR-1013,Wall Clock,Furniture,Furnishings,138.5,1,0,31.64
6309,ORD-2023-346,2023-07-27,2023-08-01,Second Class,CU-10011,David Lee,Consumer,West,Oregon,Portland,PR-1002,Mesh Task Chair,Furniture,Chairs,925.1,2,0.4,193.76
6310,ORD-2023-5836,2023-07-27,2023-07-30,Standard Class,CU-10194,Charles Taylor,Consumer,East,Pennsylvania,Philadelphia,PR-1004,Recliner,Furniture,Chairs,1191.16,4,0.15,85.88
6311,ORD-2023-755,2023-07-27,2023-07-30,First Class,CU-10025,Sarah Garcia,Consumer,Central,Wisconsin,Madison,PR-1030,Cordless Phone,Technology,Phones,571.51,1,0.1,101.01
6312,ORD-2023-755,2023-07-27,2023-07-30,Second Class,CU-10025,Sarah Garcia,Consumer,Central,Wisconsin,Madison,PR-1014,Filing Tray,Furniture,Furnishings,3419.63,5,0,252.92
6313,ORD-2023-755,2023-07-27,2023-07-30,Same Day,CU-10025,Sarah Garcia,Consumer,Central,Wisconsin,Madison,PR-1012,Desk Lamp,Furniture,Furnishings,476.89,3,0.1,71.46
6314,ORD-2023-1404,2023-08-01,2023-08-05,Second Class,CU-10043,Charles Martin,Home Office,Central,Ohio,Columbus,PR-1004,Recliner,Furniture,Chairs,1241.42,4,0.2,146.68
6315,ORD-2023-3074,2023-08-01,2023-08-06,First Class,CU-10104,Robert Martinez,Corporate,West,Nevada,Las Vegas,PR-1016,Report Cover,Office Supplies,Binders,270.73,3,0,76.46
6316,ORD-2023-3074,2023-08-01,2023-08-06,Second Class,CU-10104,Robert Martinez,Corporate,West,Nevada,Las Vegas,PR-1005,Conference Table,Furniture,Tables,317.92,1,0.4,27.54
6317,ORD-2023-3074,2023-08-01,2023-08-06,First Class,CU-10104,Robert Martinez,Corporate,West,Nevada,Las Vegas,PR-1016,Report Cover,Office Supplies,Binders,79.41,1,0.4,-2.23
6318,ORD-2023-3074,2023-08-01,2023-08-06,Standard Class,CU-10104,Robert Martinez,Corporate,West,Nevada,Las Vegas,PR-1014,Filing Tray,Furniture,Furnishings,1274.52,2,0.4,241.42
6319,ORD-2023-5535,2023-08-01,2023-08-02,Standard Class,CU-10185,William Thomas,Consumer,Central,Ohio,Cleveland,PR-1013,Wall Clock,Furniture,Furnishings,142.25,1,0.1,9.39
6320,ORD-2023-5535,2023-08-01,2023-08-02,Standard Class,CU-10185,William Thomas,Consumer,Central,Ohio,Cleveland,PR-1012,Desk Lamp,Furniture,Furnishings,458.09,3,0.4,38.7
6321,ORD-2023-2588,2023-08-02,2023-08-07,Standard Class,CU-10090,James Davis,Consumer,West,California,San Diego,PR-1014,Filing Tray,Furniture,Furnishings,680.71,1,0.2,220.3
6322,ORD-2023-2588,2023-08-02,2023-08-07,First Class,CU-10090,James Davis,Consumer,West,California,San Diego,PR-1031,Headset Pro,Technology,Phones,428.83,5,0.4,20.23
6323,ORD-2023-2727,2023-08-02,2023-08-07,Second Class,CU-10095,Barbara Lee,Home Office,South,North Carolina,Charlotte,PR-1016,Report Cover,Office Supplies,Binders,254.49,3,0.2,-5.55
6324,ORD-2023-2727,2023-08-02,2023-08-07,Standard Class,CU-10095,Barbara Lee,Home Office,South,North Carolina,Charlotte,PR-1039,Office Copier XL,Technology,Copiers,997.57,6,0.15,88.61
6325,ORD-2023-3211,2023-08-02,2023-08-07,Second Class,CU-10110,Mary Lee,Consumer,Central,Illinois,Springfield,PR-1008,Side Table,Furniture,Tables,1851.66,3,0,485.67
6326,ORD-2023-3211,2023-08-02,2023-08-07,Standard Class,CU-10110,Mary Lee,Consumer,Central,Illinois,Springfield,PR-1033,Label Maker,Technology,Machines,4580.86,4,0.3,1534.31
6327,ORD-2023-3211,2023-08-02,2023-08-07,First Class,CU-10110,Mary Lee,Consumer,Central,Illinois,Springfield,PR-1037,Laptop Stand,Technology,Accessories,579.98,5,0.4,195.27
6328,ORD-2023-3509,2023-08-02,2023-08-04,Standard Class,CU-10120,Sofia Miller,Consumer,South,Florida,Tampa,PR-1007,Standing Desk,Furniture,Tables,2446.55,4,0.3,271.45
6329,ORD-2023-467,2023-08-02,2023-08-06,Same Day,CU-10014,David Jones,Home Office,West,Arizona,Tucson,PR-1034,Shredder,Technology,Machines,3125.33,3,0.1,120.98
6330,ORD-2023-467,2023-08-02,2023-08-06,First Class,CU-10014,David Jones,Home Office,West,Arizona,Tucson,PR-1031,Headset Pro,Technology,Phones,88.69,1,0.3,18.41
6331,ORD-2023-467,2023-08-02,2023-08-06,First Class,CU-10014,David Jones,Home Office,West,Arizona,Tucson,PR-1008,Side Table,Furniture,Tables,1740.56,3,0.2,108.3
6332,ORD-2023-467,2023-08-02,2023-08-06,Second Class,CU-10014,David Jones,Home Office,West,Arizona,Tucson,PR-1027,Address Labels,Office Supplies,Labels,172.53,2,0.2,53.15
6333,ORD-2023-4679,2023-08-02,2023-08-04,Standard Class,CU-10158,Elizabeth Moore,Home Office,East,Virginia,Norfolk,PR-1031,Headset Pro,Technology,Phones,292.38,3,0,76.12
6334,ORD-2023-4679,2023-08-02,2023-08-04,First Class,CU-10158,Elizabeth Moore,Home Office,East,Virginia,Norfolk,PR-1007,Standing Desk,Furniture,Tables,1344.26,2,0,179.8
6335,ORD-2023-5787,2023-08-02,2023-08-06,Standard Class,CU-10193,Wei Martinez,Consumer,Central,Ohio,Columbus,PR-1008,Side Table,Furniture,Tables,561.67,1,0.3,85.24
6336,ORD-2023-5787,2023-08-02,2023-08-06,Second Class,CU-10193,Wei Martinez,Consumer,Central,Ohio,Columbus,PR-1015,3-Ring Binder,Office Supplies,Binders,15.75,1,0.15,5.18
6337,ORD-2023-5787,2023-08-02,2023-08-06,Second Class,CU-10193,Wei Martinez,Consumer,Central,Ohio,Columbus,PR-1030,Cordless Phone,Technology,Phones,1871.53,3,0,227.24
6338,ORD-2023-699,2023-08-02,2023-08-07,Second Class,CU-10024,Robert Jackson,Consumer,East,Virginia,Richmond,PR-1020,Sticky Notes,Office Supplies,Paper,176.8,3,0,15.85
6339,ORD-2023-3409,2023-08-03,2023-08-08,Same Day,CU-10117,Sarah Williams,Corporate,West,California,San Francisco,PR-1030,Cordless Phone,Technology,Phones,2270.79,4,0.3,-34.14
6340,ORD-2023-3409,2023-08-03,2023-08-08,Same Day,CU-10117,Sarah Williams,Corporate,West,California,San Francisco,PR-1028,Shipping Labels,Office Supplies,Labels,438.51,6,0.4,101.19
6341,ORD-2023-3409,2023-08-03,2023-08-08,Same Day,CU-10117,Sarah Williams,Corporate,West,California,San Francisco,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,3292.6,6,0,232.31
6342,ORD-2023-3409,2023-08-03,2023-08-08,Standard Class,CU-10117,Sarah Williams,Corporate,West,California,San Francisco,PR-1024,Marker Set,Office Supplies,Art,626.67,6,0,-16.78
6343,ORD-2023-4216,2023-08-03,2023-08-04,Same Day,CU-10146,Priya Martinez,Consumer,West,California,San Francisco,PR-1037,Laptop Stand,Technology,Accessories,251.76,2,0.15,86.49
6344,ORD-2023-4216,2023-08-03,2023-08-04,First Class,CU-10146,Priya Martinez,Consumer,West,California,San Francisco,PR-1023,Locking Drawer,Office Supplies,Storage,113.95,4,0.4,33.22
6345,ORD-2023-4254,2023-08-03,2023-08-05,First Class,CU-10147,Wei Brown,Consumer,South,Georgia,Savannah,PR-1021,File Cabinet,Office Supplies,Storage,260.41,5,0,61.85
6346,ORD-2023-4254,2023-08-03,2023-08-05,Second Class,CU-10147,Wei Brown,Consumer,South,Georgia,Savannah,PR-1022,Storage Box,Office Supplies,Storage,186.42,2,0.3,7.69
6347,ORD-2023-4262,2023-08-03,2023-08-09,Same Day,CU-10148,Sofia Johnson,Corporate,Central,Ohio,Cleveland,PR-1034,Shredder,Technology,Machines,3125.33,3,0.1,947.9
6348,ORD-2023-4262,2023-08-03,2023-08-09,Second Class,CU-10148,Sofia Johnson,Corporate,Central,Ohio,Cleveland,PR-1025,Sketch Pad,Office Supplies,Art,17.27,1,0,4.48
6349,ORD-2023-4262,2023-08-03,2023-08-09,Standard Class,CU-10148,Sofia Johnson,Corporate,Central,Ohio,Cleveland,PR-1012,Desk Lamp,Furniture,Furnishings,458.09,3,0.4,101.56
6350,ORD-2023-4262,2023-08-03,2023-08-09,Second Class,CU-10148,Sofia Johnson,Corporate,Central,Ohio,Cleveland,PR-1025,Sketch Pad,Office Supplies,Art,81.17,5,0.2,18.55
6351,ORD-2023-5299,2023-08-03,2023-08-09,Second Class,CU-10175,John Jones,Home Office,Central,Illinois,Chicago,PR-1039,Office Copier XL,Technology,Copiers,654.6,4,0.2,-17.12
6352,ORD-2023-5299,2023-08-03,2023-08-09,First Class,CU-10175,John Jones,Home Office,Central,Illinois,Chicago,PR-1033,Label Maker,Technology,Machines,5726.08,5,0.3,1671.46
6353,ORD-2023-5299,2023-08-03,2023-08-09,First Class,CU-10175,John Jones,Home Office,Central,Illinois,Chicago,PR-1023,Locking Drawer,Office Supplies,Storage,161.87,5,0,32.63
6354,ORD-2023-5299,2023-08-03,2023-08-09,Second Class,CU-10175,John Jones,Home Office,Central,Illinois,Chicago,PR-1020,Sticky Notes,Office Supplies,Paper,214.51,4,0.3,44.53
6355,ORD-2023-274,2023-08-04,2023-08-06,Same Day,CU-10009,Joseph Anderson,Consumer,West,Oregon,Eugene,PR-1013,Wall Clock,Furniture,Furnishings,568.99,4,0.1,-11.71
6356,ORD-2023-274,2023-08-04,2023-08-06,Same Day,CU-10009,Joseph Anderson,Consumer,West,Oregon,Eugene,PR-1004,Recliner,Furniture,Chairs,1320.66,4,0,48.16
6357,ORD-2023-274,2023-08-04,2023-08-06,Second Class,CU-10009,Joseph Anderson,Consumer,West,Oregon,Eugene,PR-1012,Desk Lamp,Furniture,Furnishings,652.44,4,0.2,2.98
6358,ORD-2023-274,2023-08-04,2023-08-06,Standard Class,CU-10009,Joseph Anderson,Consumer,West,Oregon,Eugene,PR-1023,Locking Drawer,Office Supplies,Storage,94.21,3,0.1,7.95
6359,ORD-2023-3729,2023-08-04,2023-08-10,Second Class,CU-10127,Robert Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1007,Standing Desk,Furniture,Tables,1895.4,3,0.2,110.2
6360,ORD-2023-3729,2023-08-04,2023-08-10,Same Day,CU-10127,Robert Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1015,3-Ring Binder,Office Supplies,Binders,64.01,4,0.1,11.88
6361,ORD-2023-5240,2023-08-04,2023-08-09,Same Day,CU-10174,Ahmed Davis,Corporate,Central,Illinois,Chicago,PR-1006,Round Table,Furniture,Tables,1640.59,6,0.3,-57.39
6362,ORD-2023-5240,2023-08-04,2023-08-09,Same Day,CU-10174,Ahmed Davis,Corporate,Central,Illinois,Chicago,PR-1020,Sticky Notes,Office Supplies,Paper,171.49,3,0.1,15.14
6363,ORD-2023-1010,2023-08-05,2023-08-10,Same Day,CU-10032,Patricia Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1022,Storage Box,Office Supplies,Storage,307.29,3,0,39.4
6364,ORD-2023-1249,2023-08-05,2023-08-07,First Class,CU-10040,Thomas Martin,Consumer,West,California,San Diego,PR-1027,Address Labels,Office Supplies,Labels,323.04,4,0.4,101.59
6365,ORD-2023-1249,2023-08-05,2023-08-07,Same Day,CU-10040,Thomas Martin,Consumer,West,California,San Diego,PR-1006,Round Table,Furniture,Tables,1502.37,5,0,388.27
6366,ORD-2023-1301,2023-08-05,2023-08-07,First Class,CU-10041,Robert Thompson,Consumer,East,Pennsylvania,Pittsburgh,PR-1020,Sticky Notes,Office Supplies,Paper,57.16,1,0.1,2.75
6367,ORD-2023-1301,2023-08-05,2023-08-07,Same Day,CU-10041,Robert Thompson,Consumer,East,Pennsylvania,Pittsburgh,PR-1020,Sticky Notes,Office Supplies,Paper,225.12,4,0.15,-6.16
6368,ORD-2023-1301,2023-08-05,2023-08-07,First Class,CU-10041,Robert Thompson,Consumer,East,Pennsylvania,Pittsburgh,PR-1017,View Binder,Office Supplies,Binders,113.55,6,0.2,4.03
6369,ORD-2023-3178,2023-08-05,2023-08-08,First Class,CU-10108,Yuki Perez,Corporate,Central,Texas,Houston,PR-1016,Report Cover,Office Supplies,Binders,476.48,6,0.4,111.63
6370,ORD-2023-3178,2023-08-05,2023-08-08,First Class,CU-10108,Yuki Perez,Corporate,Central,Texas,Houston,PR-1021,File Cabinet,Office Supplies,Storage,208.33,4,0,32.73
6371,ORD-2023-3178,2023-08-05,2023-08-08,Second Class,CU-10108,Yuki Perez,Corporate,Central,Texas,Houston,PR-1028,Shipping Labels,Office Supplies,Labels,415.26,5,0,41.24
6372,ORD-2023-4754,2023-08-05,2023-08-09,Same Day,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1032,Laser Printer,Technology,Machines,2685.51,2,0,872.9
6373,ORD-2023-4754,2023-08-05,2023-08-09,Same Day,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1033,Label Maker,Technology,Machines,5537.31,5,0.4,1331.62
6374,ORD-2023-4754,2023-08-05,2023-08-09,Standard Class,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1033,Label Maker,Technology,Machines,2290.43,2,0.3,197.21
